Code,Year,TOTAL,CO2,CH4,N2O,GVA,ITL1
E07000199,2017,164.0070843,117.1557362,43.13165488,3.719693194,1784,TLG
E07000199,2018,164.353729,117.0627203,43.59642139,3.694587253,1879,TLG
E07000199,2019,139.3656496,98.1991992,37.57785309,3.588597333,1847,TLG
E07000199,2020,118.5287002,86.59137382,28.86465787,3.072668478,1671,TLG
E07000199,2021,121.4886477,94.94132346,23.2521186,3.295205642,2057,TLG
E07000199,2022,111.1277369,85.2049621,22.66998364,3.252791198,1978,TLG
E07000199,2023,96.87487488,76.40906012,17.43878265,3.027032117,1849,TLG
E06000021,2015,1005.753412,919.7452899,72.64457156,13.36355005,5528,TLG
E06000021,2016,959.1521442,861.1676078,84.78182716,13.20270932,5534,TLG
E06000021,2017,769.4499094,667.6868714,88.72168429,13.04135371,5901,TLG
E06000021,2018,732.6549896,635.9998937,83.78483571,12.87026012,6291,TLG
E06000021,2019,630.6012485,533.5062369,84.46574469,12.62926691,6341,TLG
E06000021,2020,598.1492504,516.328234,69.23894096,12.58207539,5824,TLG
E06000021,2021,643.2390728,545.4434495,84.70370129,13.09192201,6673,TLG
E06000021,2022,687.3733315,535.7928222,139.129933,12.45057639,6349,TLG
E06000021,2023,620.3035919,499.2099653,109.3124448,11.78118175,6489,TLG
E06000020,2015,672.1245052,492.9129768,139.8110168,39.40051155,4448,TLG
E06000020,2016,572.2156867,446.8401028,87.58938899,37.78619497,4757,TLG
E06000020,2017,557.7134888,415.6879623,104.2822866,37.74323985,4908,TLG
E06000020,2018,555.651408,413.2792216,104.3355008,38.03668554,5046,TLG
E06000020,2019,532.4091073,387.7751928,104.9303877,39.7035267,5179,TLG
E06000020,2020,489.8772027,359.507422,93.61252155,36.75725919,5062,TLG
E06000020,2021,502.7015011,385.7394717,75.89908666,41.06294277,5717,TLG
E06000020,2022,491.4518023,373.5729132,77.85737547,40.02151362,5575,TLG
E06000020,2023,445.9767897,337.46534,73.88916032,34.62228937,5321,TLG
E08000030,2015,611.4092826,522.5741844,76.6495881,12.18551014,5370,TLG
E08000030,2016,587.2218029,481.1521688,91.69012967,14.37950441,5549,TLG
E08000030,2017,598.1605352,478.0699729,106.3268611,13.76370111,5538,TLG
E08000030,2018,572.4337075,474.5731679,84.37201687,13.48852281,5393,TLG
E08000030,2019,505.0217256,420.6378314,71.2707768,13.11311737,5187,TLG
E08000030,2020,463.8366123,385.7666585,65.15798521,12.91196853,4500,TLG
E08000030,2021,500.7878352,430.9231728,56.42063266,13.4440297,5066,TLG
E08000030,2022,471.0027331,400.2577378,56.83053563,13.91445968,5073,TLG
E08000030,2023,441.1372511,376.0829751,51.84226109,13.21201489,5091,TLG
E07000218,2015,635.5832151,554.8189521,54.59211976,26.17214332,2983,TLG
E07000218,2016,612.6642596,529.3244671,57.83036859,25.5094239,2810,TLG
E07000218,2017,616.900638,524.883001,61.37854419,30.63909275,3084,TLG
E07000218,2018,605.9413702,518.5373249,61.55871047,25.84533478,3346,TLG
E07000218,2019,552.9216482,469.8920938,56.80628743,26.22326695,3214,TLG
E07000218,2020,535.4151778,458.5486235,54.17883821,22.6877161,2939,TLG
E07000218,2021,582.6717925,500.6932128,55.89034231,26.08823735,3101,TLG
E07000218,2022,576.2051985,488.8145302,61.73482242,25.65584591,3360,TLG
E07000218,2023,533.4146768,455.7000564,53.10013718,24.61448319,3472,TLG
E07000219,2015,287.4940955,213.193211,65.04436146,9.256522983,2271,TLG
E07000219,2016,270.9587136,190.4598213,71.76732606,8.731566325,2180,TLG
E07000219,2017,266.0551062,176.9625636,80.26760495,8.824937727,2334,TLG
E07000219,2018,270.5293685,176.9874023,84.68902671,8.852939509,2409,TLG
E07000219,2019,254.5670738,163.385107,82.27029803,8.911668739,2426,TLG
E07000219,2020,232.6527517,151.2499501,73.62468577,7.778115855,2170,TLG
E07000219,2021,244.6308352,169.3560774,67.24219695,8.032560849,2320,TLG
E07000219,2022,231.5655494,160.8608136,62.73672887,7.968006895,2434,TLG
E07000219,2023,210.7628855,151.0091833,51.45949125,8.294210955,2431,TLG
E07000220,2015,1556.600182,1418.493818,101.8014568,36.3049078,3027,TLG
E07000220,2016,1673.692845,1534.859356,103.2754008,35.55808893,3108,TLG
E07000220,2017,1584.246149,1418.040812,130.9004457,35.30489143,3277,TLG
E07000220,2018,1632.997439,1465.952646,131.4006769,35.64411597,3197,TLG
E07000220,2019,1557.772557,1399.628051,121.8109626,36.33354287,3061,TLG
E07000220,2020,1508.017831,1361.016169,116.0460597,30.95560262,2912,TLG
E07000220,2021,1638.35913,1478.271252,124.8379995,35.24987886,3135,TLG
E07000220,2022,1480.234214,1341.467178,107.735677,31.0313588,3504,TLG
E07000220,2023,1301.483636,1161.139651,110.4537036,29.89028157,3679,TLG
E07000221,2015,674.0533927,436.9960604,162.82626,74.23107224,4994,TLG
E07000221,2016,673.0509418,417.8756322,183.9676489,71.20766068,4886,TLG
E07000221,2017,670.2913655,406.1340955,191.6965118,72.46075813,5553,TLG
E07000221,2018,615.5515837,399.4543805,145.7425583,70.35464493,5581,TLG
E07000221,2019,589.9269398,380.2662393,137.5228018,72.13789869,5318,TLG
E07000221,2020,538.7622597,350.1295774,129.2269119,59.40577031,4752,TLG
E07000221,2021,589.2214112,391.849107,132.0178585,65.35444573,5135,TLG
E07000221,2022,584.3432041,378.6631318,143.3570364,62.32303594,5360,TLG
E07000221,2023,551.0584182,358.1394417,130.3459519,62.57302458,5869,TLG
E07000222,2015,503.8517328,402.4491558,80.36247444,21.04010248,6559,TLG
E07000222,2016,474.3399004,372.4522504,81.46683495,20.42081505,6739,TLG
E07000222,2017,453.1287879,353.3984618,79.10689653,20.62342958,7243,TLG
E07000222,2018,442.2946349,348.0756338,74.32359256,19.89540855,7066,TLG
E07000222,2019,416.8990251,326.5011605,69.30254784,21.09531676,7031,TLG
E07000222,2020,379.3334829,299.9755174,62.03226332,17.32570211,6481,TLG
E07000222,2021,428.2736334,335.4568793,71.82389474,20.9928593,6613,TLG
E07000222,2022,419.5881548,317.9144063,81.77786958,19.89587894,7057,TLG
E07000222,2023,380.621957,300.7402105,61.84556745,18.03617909,7502,TLG
E08000031,2015,573.8585044,483.590911,80.76363419,9.503959209,5175,TLG
E08000031,2016,532.576369,425.4350131,97.43651578,9.704840086,5474,TLG
E08000031,2017,498.4948887,394.1808923,94.45766317,9.856333205,5786,TLG
E08000031,2018,481.2235266,389.270829,82.14380424,9.808893349,5948,TLG
E08000031,2019,435.6582583,350.1108461,75.07889663,10.46851562,5953,TLG
E08000031,2020,416.6260807,335.7506677,70.31405649,10.56135653,5132,TLG
E08000031,2021,454.9013443,373.1103739,70.63645882,11.15451157,5832,TLG
E08000031,2022,460.4591695,345.5955022,103.7541367,11.10953061,5977,TLG
E08000031,2023,450.2992728,317.7671382,122.1062317,10.42590299,5931,TLG
E07000234,2015,381.1967261,274.0408181,91.53721432,15.61869364,2761,TLG
E07000234,2016,371.6713292,262.5845271,93.31898977,15.76781233,2788,TLG
E07000234,2017,355.0490153,260.3979428,78.83114568,15.81992688,3199,TLG
E07000234,2018,334.7734572,247.4157369,72.18535715,15.17236316,3302,TLG
E07000234,2019,329.0493939,240.7550084,72.2790556,16.01532991,3196,TLG
E07000234,2020,317.3352305,231.3229078,71.50515755,14.50716513,3111,TLG
E07000234,2021,342.4290179,259.6701193,67.81876368,14.94013499,3127,TLG
E07000234,2022,334.9784737,248.8823773,71.45574018,14.64035623,3462,TLG
E07000234,2023,321.8405861,240.0336266,67.83330087,13.97365866,3447,TLG
E07000235,2015,386.3765471,223.6672369,122.9456212,39.76368899,1707,TLG
E07000235,2016,375.0510205,214.9191574,121.6278719,38.50399111,1699,TLG
E07000235,2017,363.7489734,208.4894929,116.0710127,39.18846781,1731,TLG
E07000235,2018,352.5074897,201.6862955,111.152958,39.66823622,1833,TLG
E07000235,2019,345.5907099,194.3433582,111.1023888,40.14496292,1933,TLG
E07000235,2020,321.3908765,176.6800836,109.7765352,34.93425764,1710,TLG
E07000235,2021,354.7754133,203.0273236,111.1002009,40.64788882,1734,TLG
E07000235,2022,344.088592,192.34127,113.0286692,38.71865284,1846,TLG
E07000235,2023,330.8739001,185.5771985,108.9120774,36.38462413,1914,TLG
E07000236,2015,217.74018,146.5017829,65.31505829,5.923338812,2252,TLG
E07000236,2016,199.2366447,131.2889506,61.89762768,6.050066417,2279,TLG
E07000236,2017,182.98397,121.5546758,55.32131422,6.107979947,2437,TLG
E07000236,2018,175.4390292,122.335777,47.04740124,6.055850957,2401,TLG
E07000236,2019,175.2050342,118.8095148,49.75054787,6.644971479,2315,TLG
E07000236,2020,152.074003,98.77236166,47.26632195,6.035319401,2109,TLG
E07000236,2021,164.3966121,112.2144492,45.63777934,6.54438355,2126,TLG
E07000236,2022,181.6878873,128.7771508,46.67291096,6.237825548,2200,TLG
E07000236,2023,149.4729339,102.5678068,42.01979853,4.885328487,2257,TLG
E07000237,2015,247.9922564,178.2545184,64.64517537,5.092562584,3494,TLG
E07000237,2016,226.2289903,157.2204972,63.92790135,5.080591776,3245,TLG
E07000237,2017,205.8445011,147.2890673,53.35950804,5.195925721,3359,TLG
E07000237,2018,197.5999274,143.8971209,48.40875117,5.294055284,3384,TLG
E07000237,2019,179.9442265,127.3518619,47.08736706,5.504997521,3347,TLG
E07000237,2020,166.8563502,115.8549038,45.85293237,5.148513991,3103,TLG
E07000237,2021,181.2491451,130.8656824,44.94609766,5.437365095,3282,TLG
E07000237,2022,172.1277188,119.4483031,47.24675431,5.432661376,3521,TLG
E07000237,2023,171.0574035,110.5997389,55.29499425,5.162670375,3499,TLG
E07000238,2015,712.8766951,516.7789525,149.9235916,46.17415109,2957,TLG
E07000238,2016,693.3689754,499.6128172,148.1280479,45.6281103,2964,TLG
E07000238,2017,672.5333689,486.3407551,139.0536872,47.13892653,3078,TLG
E07000238,2018,670.9111325,490.4201661,132.4989217,47.99204474,3224,TLG
E07000238,2019,640.4627206,461.3287399,130.1884066,48.94557403,3373,TLG
E07000238,2020,609.9958742,437.5714932,129.7631577,42.66122335,3289,TLG
E07000238,2021,690.6909025,510.0919459,132.3863445,48.21261212,3397,TLG
E07000238,2022,648.6745435,469.2380157,133.4774578,45.95907006,3361,TLG
E07000238,2023,609.1994144,436.4036997,127.2384642,45.5572505,3387,TLG
E07000239,2015,262.9956909,173.4980428,77.18604533,12.31160274,1558,TLG
E07000239,2016,248.7055711,159.7269622,75.94849432,13.03011461,1571,TLG
E07000239,2017,239.7984656,161.2349693,65.62197962,12.94151669,1600,TLG
E07000239,2018,222.9510445,149.7654566,60.56993892,12.61564897,1623,TLG
E07000239,2019,213.750881,141.9866374,59.48662404,12.27761956,1662,TLG
E07000239,2020,196.1022843,125.9788766,58.50004289,11.6233649,1492,TLG
E07000239,2021,209.0802067,139.2006686,58.74577792,11.13376019,1577,TLG
E07000239,2022,203.9499298,133.6609495,59.95160405,10.3373763,1652,TLG
E07000239,2023,191.0394231,123.3616989,56.79179435,10.8859299,1612,TLG
E06000055,2015,583.3629301,395.0273402,142.813338,45.52225184,4253,TLH
E06000055,2016,542.3289139,370.1797941,126.2521573,45.89696247,4393,TLH
E06000055,2017,495.7018523,368.7342663,80.53370614,46.43387989,4638,TLH
E06000055,2018,475.0124617,354.6041896,74.7308059,45.67746621,4598,TLH
E06000055,2019,439.002083,324.72783,66.56042795,47.71382512,4721,TLH
E06000055,2020,405.5313583,306.0181015,58.22468422,41.28857261,4042,TLH
E06000055,2021,457.4438286,339.7261525,75.23923187,42.47844422,4596,TLH
E06000055,2022,443.9280393,316.373816,84.85668706,42.69753621,4807,TLH
E06000055,2023,388.5140427,297.0740454,49.58363982,41.85635743,4713,TLH
E06000056,2015,840.5506723,675.8194717,112.6864535,52.044747,6155,TLH
E06000056,2016,811.9816621,641.9565211,122.5745173,47.45062368,6472,TLH
E06000056,2017,752.5959578,633.8934943,71.62269315,47.07977038,6928,TLH
E06000056,2018,766.7972283,651.1043485,69.23470488,46.45817501,6834,TLH
E06000056,2019,755.6274767,631.6666569,74.7671406,49.19367924,6646,TLH
E06000056,2020,737.0725717,616.9896743,77.02018235,43.06271511,5799,TLH
E06000056,2021,738.8480273,632.3742851,60.03128632,46.44245594,6306,TLH
E06000056,2022,730.9245384,625.6901622,59.98576234,45.24861389,6592,TLH
E06000056,2023,713.8242355,600.6878289,67.93328492,45.20312169,6797,TLH
E07000008,2015,450.4081392,361.6388092,78.86372043,9.90560956,6652,TLH
E07000008,2016,409.9074119,325.3669853,74.88436803,9.656058552,6733,TLH
E07000008,2017,393.4309539,311.9542708,71.79568492,9.680998172,7089,TLH
E07000008,2018,421.2042412,309.72337,100.9126004,10.56827075,7055,TLH
E07000008,2019,372.9112368,286.3847473,75.27414194,11.25234755,7446,TLH
E07000008,2020,334.4827217,257.8545684,65.83534043,10.79281286,6838,TLH
E07000008,2021,355.8447938,286.40334,57.50374772,11.93770606,7350,TLH
E07000008,2022,330.1948471,266.0681333,52.39459044,11.73212333,7885,TLH
E07000008,2023,319.3324185,242.3092443,64.59608194,12.42709226,8189,TLH
E07000009,2015,576.9902813,263.8856597,59.538065,253.5665566,2022,TLH
E07000009,2016,566.276246,254.5211888,58.54446433,253.2105929,2028,TLH
E07000009,2017,581.2934027,254.6211585,72.29841394,254.3738302,2084,TLH
E07000009,2018,550.4034848,240.0645698,68.31875241,242.0201626,2063,TLH
E07000009,2019,552.0616741,233.0762312,69.736517,249.248926,2220,TLH
E07000009,2020,531.2682514,224.5014751,62.72743334,244.0393429,2179,TLH
E07000009,2021,544.4708167,232.1984095,55.50680254,256.7656047,2174,TLH
E07000009,2022,545.7828749,247.1838436,52.40389746,246.1951338,2095,TLH
E07000009,2023,600.1459384,241.49235,63.39720286,295.2563856,2184,TLH
E07000010,2015,762.0605912,433.9801353,71.56855902,256.5118968,1987,TLH
E07000010,2016,744.4374051,423.3058443,75.27109501,245.8604658,1995,TLH
E07000010,2017,756.04297,402.3506898,112.0294325,241.6628476,2017,TLH
E07000010,2018,818.823269,397.6100745,173.8453245,247.3678701,1953,TLH
E07000010,2019,720.1993253,373.3554207,96.82794875,250.0159559,1980,TLH
E07000010,2020,646.0532947,319.8674579,81.02463257,245.1612042,1856,TLH
E07000010,2021,726.2325734,383.6801812,75.13753085,267.4148613,2036,TLH
E07000010,2022,726.6848348,373.1851056,87.12165908,266.3780702,2044,TLH
E07000010,2023,699.0904321,327.6557727,103.027446,268.4072134,2095,TLH
E07000011,2015,993.9232832,629.2539602,148.4514126,216.2179104,4643,TLH
E07000011,2016,978.9313638,607.8414939,157.9453358,213.1445341,4839,TLH
E07000011,2017,998.5422202,615.9285076,172.3377143,210.2759983,4937,TLH
E07000011,2018,988.1554889,596.7887566,175.2630714,216.1036609,4915,TLH
E07000011,2019,966.59412,563.1410744,170.0985436,233.3545021,5227,TLH
E07000011,2020,964.0855858,581.4472072,160.1359343,222.5024444,4777,TLH
E07000011,2021,1025.742079,621.3952326,161.4036673,242.9431794,5061,TLH
E07000011,2022,965.252644,574.1928914,157.8128442,233.2469085,5014,TLH
E07000011,2023,931.6385226,546.2812142,156.3224209,229.0348875,5118,TLH
E07000012,2015,793.4663,599.2189352,95.78400777,98.46335697,5493,TLH
E07000012,2016,748.180775,571.7258138,83.9530937,92.50186751,5543,TLH
E07000012,2017,725.2226684,542.1973231,91.40368412,91.62166118,5794,TLH
E07000012,2018,709.3928851,531.0248113,90.51782947,87.85024433,5815,TLH
E07000012,2019,691.2929265,501.8927442,98.43133924,90.96884301,5955,TLH
E07000012,2020,697.262852,518.3881721,97.04750716,81.82717271,5898,TLH
E07000012,2021,751.1678819,576.8089223,83.2969568,91.0620028,6273,TLH
E07000012,2022,698.5503809,537.5622836,75.69891686,85.28918041,6560,TLH
E07000012,2023,689.3418795,515.9273824,85.66739914,87.74709797,6521,TLH
E07000066,2015,491.0483594,331.3189347,148.442788,11.28663673,6036,TLH
E07000066,2016,451.1638957,309.5975528,131.0413875,10.52495538,6211,TLH
E07000066,2017,541.0520755,294.3593715,236.6741031,10.01860092,6388,TLH
E07000066,2018,600.1380771,292.8798688,296.9894283,10.26878003,6487,TLH
E07000066,2019,693.7459117,286.6425072,396.3655516,10.73785292,6692,TLH
E07000066,2020,656.6149904,279.6178142,366.9979444,9.999231747,6126,TLH
E07000066,2021,601.2333474,271.1403317,319.9740724,10.11894332,6780,TLH
E07000066,2022,577.3022599,256.2465393,310.125463,10.93025765,7176,TLH
E07000066,2023,566.1882428,233.6560895,321.6223214,10.90983189,6635,TLH
E07000067,2015,446.5563587,327.3462625,66.29261592,52.9174803,3440,TLH
E07000067,2016,403.5137702,298.6523206,54.80293893,50.05851068,3910,TLH
E07000067,2017,399.9574812,290.1165425,60.77187403,49.06906466,4448,TLH
E07000067,2018,391.0216559,276.9462539,65.46385154,48.61155049,4316,TLH
E07000067,2019,417.5061966,268.6517256,96.79273275,52.06173825,3928,TLH
E07000067,2020,415.3851594,258.7360019,111.7382495,44.91090803,3488,TLH
E07000067,2021,419.3148826,271.905839,99.21291136,48.19613229,4002,TLH
E07000067,2022,404.8340909,271.5013827,87.55760175,45.77510646,4020,TLH
E07000067,2023,372.5577365,249.3643525,81.54917752,41.64420656,3912,TLH
E07000068,2015,239.6369515,197.5246129,31.06338661,11.04895195,3429,TLH
E07000068,2016,231.0180567,190.2923469,30.09828222,10.62742762,3343,TLH
E07000068,2017,219.9829059,181.2535046,28.17473269,10.55466861,3586,TLH
E07000068,2018,216.4319759,175.8810755,30.16625501,10.38464532,3641,TLH
E07000068,2019,235.6212855,174.666147,49.05798371,11.89715481,3626,TLH
E07000068,2020,240.52359,174.0819272,55.79757509,10.64408777,2970,TLH
E07000068,2021,228.1950596,170.2435525,47.53016297,10.42134415,3250,TLH
E07000068,2022,228.8692246,172.4796496,46.18519752,10.20437749,3368,TLH
E07000068,2023,211.2109934,160.1622402,40.62593722,10.42281607,3223,TLH
E07000069,2015,117.6177703,79.67837935,34.62557834,3.31381262,1109,TLH
E07000069,2016,107.6125804,74.098838,29.57000957,3.943732813,1093,TLH
E07000069,2017,108.5439016,73.71269677,30.94553709,3.885667776,1143,TLH
E07000069,2018,111.8734078,71.3283168,36.69910332,3.845987671,1139,TLH
E07000069,2019,124.6100624,65.49405822,55.16021751,3.95578663,1148,TLH
E07000069,2020,132.4313338,69.69179773,58.82024049,3.919295604,1042,TLH
E07000069,2021,125.4073423,73.89240414,47.34734332,4.167594814,1158,TLH
E07000069,2022,117.3495325,69.44566341,43.80984347,4.094025623,1221,TLH
E07000069,2023,104.2995311,64.23535296,36.74489835,3.319279755,1178,TLH
E07000070,2015,521.3300016,368.4612194,122.1649173,30.70386487,5230,TLH
E07000070,2016,443.4946227,351.1978213,64.97309024,27.32371124,5239,TLH
E07000070,2017,422.593438,331.7267845,63.37789344,27.48876011,5453,TLH
E07000070,2018,436.4438854,325.3123745,84.34124351,26.79026741,5578,TLH
E07000070,2019,482.372016,315.3126486,138.4922359,28.56713147,5737,TLH
E07000070,2020,460.0420804,286.9220824,147.7633299,25.35666813,5230,TLH
E07000070,2021,487.1177181,305.8006066,153.9410705,27.37604102,5975,TLH
E07000070,2022,481.568975,294.3045424,160.5580155,26.70641708,6300,TLH
E07000070,2023,461.6134454,267.5597394,167.4260945,26.62761154,6255,TLH
E07000071,2015,520.6694082,331.1983698,160.7386734,28.73236497,4706,TLH
E07000071,2016,464.3199827,310.9231538,127.2684923,26.12833654,4783,TLH
E07000071,2017,452.2366448,297.7965915,128.0140864,26.42596689,5037,TLH
E07000071,2018,413.6949352,290.6897256,98.10100325,24.90420641,5181,TLH
E07000071,2019,446.9769115,268.8469102,151.0678641,27.06213721,5296,TLH
E07000071,2020,489.9416309,252.809069,212.5618059,24.57075602,4428,TLH
E07000071,2021,471.2367821,272.2021961,170.4772193,28.55736674,5002,TLH
E07000071,2022,411.1199808,261.8074123,123.006401,26.30616741,5184,TLH
E07000071,2023,369.2466663,242.6209744,101.8846806,24.74101138,5366,TLH
E07000072,2015,467.0721145,400.3628338,40.17449725,26.53478343,3922,TLH
